GADM_ID;GADM_ISO;GADM_NAME;DEGURBA_L1;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030
227;TWN;Taiwan;UCL;4796099.558;4814876.012;4521603.788;4396686.868;4317436.653;4323517.154;4318833.884;4175134.064;4175877.547;3931778.027;3867824.612;3714681.566
227;TWN;Taiwan;RUR;1196942.09;1245409.373;1291698.7;1262796.562;1215673.304;1213516.976;1215504.061;1228028.031;1258776.325;1318151.783;1323763.232;1321256.73
228;TZA;Tanzania;UC;605658.2235;1280698.227;1950937.547;2753421.034;3673398.367;4976412.818;6683579.659;8555103.123;11105257.57;14219652.57;17885682.61;22139692.04
228;TZA;Tanzania;UCL;3348394.644;4154719.005;5182423.088;6389506.454;8228052.588;9626638.599;11006428.24;12861613.57;15569769.59;18938036.01;23468675.83;28475608.91
228;TZA;Tanzania;RUR;12268694.59;13837227.33;15407095.62;17029408.4;18619295.27;19817694.76;21701728.17;23642096.4;25810950.42;28485583;30002955.4;31190325.14
229;UGA;Uganda;UC;608044.5247;689131.3005;829108.5012;1169194.871;1753102.475;2418092.989;3107984.262;4043061.189;5079816.607;6588315.87;8476696.523;10499936.41
229;UGA;Uganda;UCL;2615229.302;3184593.223;4044864.291;5360296.947;6886565.358;8781554.713;11056770.59;13963797.95;18110786.17;24358762.17;30766505.33;36744737.84
229;UGA;Uganda;RUR;8511768.879;9416694.824;10174360.47;11068948.77;12053102.7;12835781.78;13800137;14360959.87;14325201.53;13502488.72;12104065.39;11220191.71
230;UKR;Ukraine;UC;21822312.89;22833727.75;23492298.75;23884015;23486544.96;22090099.6;21223057.76;20634386.45;20344488.41;19879489.28;16796610.34;16533618.16
230;UKR;Ukraine;UCL;14098411.79;14180839.25;14435977.9;14703982.27;14667001.2;14424366.56;13649278.91;13254403.44;12991963.71;12565642.18;11184068.98;10953479.14
230;UKR;Ukraine;RUR;12972026.79;12959853.05;12989228.23;13001398.26;12907091.62;12365071.16;12039679.46;11792940.82;11643927.43;11461985.83;10778166.01;10807579.22
231;UMI;United States Minor Outlying Isl;UC;0;0;0;0;0;0;0;0;0;0;0;0
231;UMI;United States Minor Outlying Isl;UCL;0;0;0;0;0;0;0;0;0;0;0;0
231;UMI;United States Minor Outlying Isl;RUR;0;0;0;0;0;0;0;0;0;0;0;0
232;URY;Uruguay;UC;1529538.837;1602188.755;1622229.263;1659084.203;1675505.438;1786489.395;1788227.338;1803000.129;1822862.308;1871010.645;1852137.662;1830964.707
232;URY;Uruguay;UCL;883022.2345;879826.6809;918097.6638;960333.3197;1028020.763;997905.3716;1036732.881;1074698.451;1117094.31;1090924.014;1100870.692;1121133.244
232;URY;Uruguay;RUR;460481.1026;472658.0994;484976.0927;498609.6493;505714.9719;508546.55;493394.4732;475581.6379;463446.5187;467755.02;471104.1112;471885.0948
233;USA;United States;UC;52615115.62;56844124.01;62207842.52;65349304.29;75947811.78;88963427.8;97137229.08;107259723.3;119631896.9;131061959.1;137024968.5;144013137.5
233;USA;United States;UCL;83658850.72;89037027.4;93792348.1;101912738;106803328.6;109718092.4;114348924.7;116987245.2;117632790.7;117446337.7;118047351.1;118652184.5
233;USA;United States;RUR;75022019.5;77282377.67;79172270.38;80851243.44;82942143.05;83753050.76;85394105.24;86975074.73;87384196.1;87476675.95;88575670.41;89543181.63
234;UZB;Uzbekistan;UC;4239021.308;4951868.538;5713697.411;6560038.06;7865911.32;8869228.73;9789217.046;11004976.07;12529565.4;13956635.76;15298838.58;16692565.76
234;UZB;Uzbekistan;UCL;6230312.955;7208701.442;8268012.122;9704695.858;10906943.14;11865435.7;12576642.97;13304643.13;13921226.66;14766435.05;15967868.13;16584287.48
234;UZB;Uzbekistan;RUR;3518288.229;3886123.703;4187442.414;4425217.08;4368323.621;4312253.437;4332057.741;4431667.39;4629604.324;4934181.015;5029019.251;5177969.813
235;VAT;Vatican City;UC;0;0;0;0;0;0;0;0;0;0;0;0
235;VAT;Vatican City;UCL;0;0;0;0;0;0;0;0;0;0;0;0
235;VAT;Vatican City;RUR;0;0;0;0;0;0;0;0;0;0;0;0
236;VCT;Saint Vincent and the Grenadines;UC;0;0;0;0;0;0;0;0;0;0;0;0
236;VCT;Saint Vincent and the Grenadines;UCL;75903.50803;83498.48372;85979.29324;86663.56632;87573.89497;87034.59061;85128.84985;82096.06981;74052.64497;72094.70763;71226.40695;70706.1673
236;VCT;Saint Vincent and the Grenadines;RUR;27975.49197;23981.51621;24926.70679;25823.43365;26600.10505;26778.40941;26914.15014;27211.93012;32429.35505;32537.29236;32596.59296;33615.83263
237;VEN;Venezuela;UC;6505643.945;8176534.988;9633944.515;11311783.63;13265321.04;14983971.42;16682198.29;18149337.65;19618748.98;17796006.19;18739213.34;20508549.43
237;VEN;Venezuela;UCL;4303198.592;4430585.979;4860812.029;5238829.06;5749844.805;6357477.776;6812981.527;7261609.888;7529562.528;7404600.971;7726660.081;7851190.524
237;VEN;Venezuela;RUR;2362644.818;2598249.942;2902079.584;3194049.177;3084177.114;3076831.434;3164053.38;3294843.96;3372504.177;3282970.66;3453695.173;3660553.798
238;VGB;British Virgin Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
238;VGB;British Virgin Islands;UCL;0;0;0;5457.72902;7320.336439;8230.603837;9821.997008;17261.43979;18412.42286;19321.89053;19970.56482;20407.50371
238;VGB;British Virgin Islands;RUR;10281.99997;11108.99999;13201.99999;10159.27095;10353.66354;11873.39617;13675.00296;10294.56021;10953.57716;11588.10944;12013.43517;12587.49634
239;VIR;Virgin Islands, U.S.;UC;0;0;0;0;0;0;0;0;0;0;0;0
239;VIR;Virgin Islands, U.S.;UCL;50229.63212;70697.36635;79906.08095;78640.43904;81060.59356;85313.98136;84070.69843;82255.09807;78404.12428;75350.1367;72987.23147;69423.51472
239;VIR;Virgin Islands, U.S.;RUR;31138.36787;25942.63355;22005.91912;22044.56091;22393.4065;22871.01861;22410.30159;23886.90196;24398.87577;25091.86334;24338.76857;23995.48529
240;VNM;Vietnam;UC;9557129.769;11340736.72;13806735.66;16429916.1;20354102.13;23474420.99;26297338.38;30258202.62;34314505.52;37700479.39;40186000.33;42120545.19
240;VNM;Vietnam;UCL;23819509.82;27853470.59;32386922.28;37215593.99;40559951.22;42924841.25;44294789.32;44482858.63;45163150.5;46011380.09;47267752.67;47890008.9
240;VNM;Vietnam;RUR;13591927.06;13767741.91;13609983.07;13259141.81;12835833.16;12590970.69;12539506.28;12660346.51;12704885.17;12927167.42;12640621.09;12677895.64
241;VUT;Vanuatu;UC;0;0;0;0;0;0;0;0;0;55886.60122;72613.04782;85330.24423
241;VUT;Vanuatu;UCL;9144.082897;13691.77404;17834.61123;30185.9493;37116.11741;44699.48414;56080.38423;67237.67332;79213.6191;37395.90594;35883.97147;41591.72394
241;VUT;Vanuatu;RUR;92863.81959;104462.0966;115282.2622;120693.889;133493.5737;147372.0686;161548.9656;178212.5114;197221.3223;218399.2041;241701.4479;264209.4006
242;WLF;Wallis and Futuna;UC;0;0;0;0;0;0;0;0;0;0;0;0
242;WLF;Wallis and Futuna;UCL;0;0;0;0;0;0;0;0;0;0;0;0
242;WLF;Wallis and Futuna;RUR;9723.000047;11314.99992;12794.00007;13453.99991;14180.0001;14722.99989;14552.99984;13142.00009;12181.99997;11655.00007;11386.99997;11228.99998
243;WSM;Samoa;UC;0;0;0;0;0;0;0;0;0;0;60041.65661;64523.33294
243;WSM;Samoa;UCL;72722.67428;83102.90565;85193.49536;87875.10083;93364.97284;101440.1325;104843.2359;108556.4484;114919.4772;124463.8333;77023.75333;84131.34147
243;WSM;Samoa;RUR;82540.32567;81802.09431;81323.5047;80310.89928;81537.02717;82567.86744;83782.76408;86115.55153;88651.52272;90465.16667;95165.59008;99972.32562
244;XAD;Akrotiri and Dhekelia;UC;0;0;0;0;0;0;0;0;0;0;0;0
244;XAD;Akrotiri and Dhekelia;UCL;0;0;0;0;0;0;0;5309.187004;5407.157778;5478.491626;5587.067172;5566.171576
244;XAD;Akrotiri and Dhekelia;RUR;15700.9106;15670.6264;16371.84366;17328.53714;18847.35926;20763.08194;22308.73287;18404.46214;18462.15101;18660.71674;19447.59093;20348.69367
245;XCA;Caspian Sea;UC;55398.05694;58908.35949;62683.6184;71020.52777;82354.73876;90642.18365;98047.20484;105991.9417;107184.895;114542.8325;112956.1336;112087.1293
245;XCA;Caspian Sea;UCL;44990.1077;50996.82506;55790.75343;57298.03559;60883.0986;66246.34712;80578.80566;95639.31428;106545.7627;108421.2445;114361.7381;130078.4924
245;XCA;Caspian Sea;RUR;54711.7497;60893.92149;69740.83728;79463.67889;83946.77817;87812.33734;82062.3087;81139.78914;84870.22618;88868.11268;90615.88011;82871.59699
246;XCL;Clipperton Island;UC;0;0;0;0;0;0;0;0;0;0;0;0
246;XCL;Clipperton Island;UCL;0;0;0;0;0;0;0;0;0;0;0;0
246;XCL;Clipperton Island;RUR;0;0;0;0;0;0;0;0;0;0;0;0
247;XKO;Kosovo;UC;412416.9663;475089.121;543284.4671;660201.944;834966.5992;568318.0423;562144.4786;592884.2222;592319.9253;565486.2866;566524.8538;535698.6263
247;XKO;Kosovo;UCL;423923.973;508772.96;617052.0901;670940.7584;657623.1403;632360.9487;667552.2593;643135.5587;632764.3599;596194.2869;595488.9188;655141.4247
247;XKO;Kosovo;RUR;529955.3364;560727.6269;577973.9278;581319.0393;593500.2645;577449.3672;551955.477;516022.2493;496301.8602;474426.0335;476418.2761;468235.9575
248;XPI;Paracel Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
248;XPI;Paracel Islands;UCL;0;0;0;0;0;0;0;0;0;0;0;0
248;XPI;Paracel Islands;RUR;322.7645681;354.5427759;389.0313735;427.8221194;439.0667016;422.1104941;432.6245405;449.1208396;463.0429856;469.515617;469.8250595;476.7926839
249;XSP;Spratly Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
249;XSP;Spratly Islands;UCL;0;0;0;0;0;0;0;0;0;0;0;0
249;XSP;Spratly Islands;RUR;0;0;0;0;0;0;0;0;0;0;0;0
250;YEM;Yemen;UC;997311.1065;1270697.814;1943857.452;2801304.963;4295529.216;5765879.529;7323434.917;9292936.703;11551549.1;13975638.62;16649619.79;19425565.52
250;YEM;Yemen;UCL;3411520.18;4327640.656;5249609.378;6449706.916;7449617.383;8337908.717;9313853.284;10540757.87;11926934.14;13230422.13;14213338.17;15316835.58
250;YEM;Yemen;RUR;3443945.397;3603093.556;3839013.852;4118161.656;4350592.121;4515563.151;4672426.237;4891284.14;5010605.225;5048144.956;5095896.07;5116442.464
251;ZAF;South Africa;UC;6232681.383;7806606.74;9875095.293;12137523.13;15119025.11;18116910.38;20564435.01;23251140.08;26084202.98;29380995.4;32258409;34649722.17
251;ZAF;South Africa;UCL;9730421.759;11074458.82;12392227.13;15268095.3;16076180.52;15962228.92;15787227.85;15909139.61;16889215.62;16649355.83;16628671.49;17098273.7
251;ZAF;South Africa;RUR;9813380.345;10581207.25;11484310.19;12470081.38;12789053.2;12732431.2;12664020.64;12623360.21;12901834.49;12771367;12787359.71;12913700.09
252;ZMB;Zambia;UC;611204.504;894339.4684;1342770.11;1910089.245;2293405.792;2686192.314;3526832.412;4637247.13;5706576.644;6961725.683;8376594.256;9936053.06
252;ZMB;Zambia;UCL;1844572.214;1961878.758;1910438.431;1742362.558;1853770.535;2075174.061;2274954.862;2482415.346;2859976.722;3131523.607;3427731.636;3832293.484
252;ZMB;Zambia;RUR;2444809.323;2841450.346;3416595.435;4025580.814;4533932.314;5132248.133;5770334.673;6682389.302;7695291.932;8851201.703;9935692.278;10960121.17
253;ZNC;Northern Cyprus;UC;0;0;53463.46944;56312.42339;60774.09002;68311.12041;70472.75423;72455.46508;106141.0747;107945.1081;108410.3227;109324.3798
253;ZNC;Northern Cyprus;UCL;130950.4174;132011.1367;84424.94786;93558.7387;109385.3622;127229.7017;145826.4281;164106.4404;133200.632;128853.9365;129908.1702;130034.0922
253;ZNC;Northern Cyprus;RUR;92421.14646;90534.17763;92570.70679;91145.13334;90058.83821;89505.97021;92231.46211;93689.47182;94523.70798;98388.35024;102745.2873;105876.6142
254;ZWE;Zimbabwe;UC;810757.0196;944948.6118;1368126.462;1935247.152;2390922.286;2653106.182;2884877.808;3036082.786;3405886.857;3410747.684;3769189.681;4307168.877
254;ZWE;Zimbabwe;UCL;1209476.031;1461789.441;1727583.312;1919480.616;2002768.589;2143802.045;2069055.659;2013272.166;1874323.395;1872276.058;1906206.066;1982691.947
254;ZWE;Zimbabwe;RUR;4074939.262;4640857.847;5590735.988;6254192.468;6596183.384;7034603.682;7269299.719;7791643.134;8877788.173;10389847.41;11703805.36;12894352.83
